date,author,LeftIn2017
2015-09-10,Анжела Корончук,Other
2015-09-10,Татьяна Семенюк,Other
2015-09-09,Ирина Палесика,Other
2015-09-09,Николай Стоянов,Other
2015-09-09,Татьяна Семенюк,Other
2015-09-09,Степан Бугаёв,Left in 2017
2015-09-09,Валентина Стасишена,Other
2015-09-09,Ирина Палесика,Other
2015-09-08,Андрей Малёваный,Left in 2017
2015-09-08,Валентина Стасишена,Other
2015-09-08,Анжела Корончук,Other
2015-09-08,Степан Бугаёв,Left in 2017
2015-09-08,Валентина Стасишена,Other
2015-09-08,Анжела Корончук,Other
2015-09-07,Степан Бугаёв,Left in 2017
2015-09-07,Ольга Гаврилова,Other
2015-09-07,Татьяна Семенюк,Other
2015-09-07,Николай Стоянов,Other
2015-09-06,Андрей Малёваный,Left in 2017
2015-09-06,Степан Бугаёв,Left in 2017
2015-09-06,Ирина Палесика,Other
2015-09-04,Никита Кондратов,Other
2015-09-04,Андрей Малёваный,Left in 2017
2015-09-04,Ольга Гаврилова,Other
2015-09-04,Никита Кондратов,Other
2015-09-04,Александр Кожухарь,Other
2015-09-04,Татьяна Семенюк,Other
2015-09-04,Ирина Палесика,Other
2015-09-04,Степан Бугаёв,Left in 2017
2015-09-03,Степан Бугаёв,Left in 2017
2015-09-03,Ольга Гаврилова,Other
2015-09-03,Ирина Палесика,Other
2015-09-03,Валентина Стасишена,Other
2015-09-03,Татьяна Семенюк,Other
2015-09-03,Татьяна Семенюк,Other
2015-09-03,Анжела Корончук,Other
2015-09-02,Андрей Малёваный,Left in 2017
2015-09-02,Никита Кондратов,Other
2015-09-02,Степан Бугаёв,Left in 2017
2015-09-02,Ирина Палесика,Other
2015-09-02,Татьяна Семенюк,Other
2015-09-02,Анжела Корончук,Other
2015-09-02,Валентина Стасишена,Other
2015-09-02,Ольга Гаврилова,Other
2015-09-02,Андрей Малёваный,Left in 2017
2015-09-02,Валентина Стасишена,Other
2015-09-02,Ольга Гаврилова,Other
2015-09-02,Татьяна Семенюк,Other
2015-09-01,Степан Бугаёв,Left in 2017
2015-09-01,Ирина Палесика,Other
2015-09-01,Анжела Корончук,Other
2015-09-01,Валентина Стасишена,Other
2015-09-01,Никита Кондратов,Other
2015-09-01,Анжела Корончук,Other
2015-09-01,Никита Кондратов,Other
2015-09-01,Анжела Корончук,Other
2015-09-01,Валентина Стасишена,Other
2015-09-01,Татьяна Семенюк,Other
2015-08-31,Андрей Малёваный,Left in 2017
2015-08-31,Никита Кондратов,Other
2015-08-31,Николай Стоянов,Other
2015-08-31,Татьяна Семенюк,Other
2015-08-31,Анжела Корончук,Other
2015-08-31,Степан Бугаёв,Left in 2017
2015-08-30,Ирина Палесика,Other
2015-08-30,Никита Кондратов,Other
2015-08-28,Николай Стоянов,Other
2015-08-28,Александр Кожухарь,Other
2015-08-28,Валентина Стасишена,Other
2015-08-28,Андрей Малёваный,Left in 2017
2015-08-28,Ирина Палесика,Other
2015-08-28,Никита Кондратов,Other
2015-08-28,Ольга Гаврилова,Other
2015-08-28,Ирина Палесика,Other
2015-08-27,Александр Лагутин,Other
2015-08-27,Александр Лагутин,Other
2015-08-27,Александр Лагутин,Other
2015-08-27,Никита Кондратов,Other
2015-08-27,Татьяна Семенюк,Other
2015-08-27,Александр Лагутин,Other
2015-08-27,Татьяна Семенюк,Other
2015-08-26,Александр Лагутин,Other
2015-08-26,Татьяна Семенюк,Other
2015-08-26,Александр Лагутин,Other
2015-08-26,Анжела Корончук,Other
2015-08-26,Ольга Гаврилова,Other
2015-08-26,Андрей Малёваный,Left in 2017
2015-08-26,Степан Бугаёв,Left in 2017
2015-08-26,Александр Кожухарь,Other
2015-08-26,Татьяна Семенюк,Other
2015-08-26,Валентина Стасишена,Other
2015-08-25,Никита Кондратов,Other
2015-08-25,Александр Лагутин,Other
2015-08-25,Александр Кожухарь,Other
2015-08-25,Андрей Малёваный,Left in 2017
2015-08-25,Александр Лагутин,Other
2015-08-24,Ольга Гаврилова,Other
2015-08-24,Степан Бугаёв,Left in 2017
2015-08-24,Ирина Палесика,Other
2015-08-24,Татьяна Семенюк,Other
2015-08-23,Александр Лагутин,Other
2015-08-23,Ольга Гаврилова,Other
2015-08-23,Ирина Палесика,Other
2015-08-21,Александр Лагутин,Other
2015-08-21,Александр Кожухарь,Other
2015-08-21,Татьяна Семенюк,Other
2015-08-21,Ирина Палесика,Other
2015-08-21,Николай Стоянов,Other
2015-08-21,Татьяна Семенюк,Other
2015-08-20,Александр Лагутин,Other
2015-08-20,Ирина Палесика,Other
2015-08-20,Валентина Стасишена,Other
2015-08-20,Татьяна Семенюк,Other
2015-08-20,Степан Бугаёв,Left in 2017
2015-08-20,Николай Стоянов,Other
2015-08-19,Степан Бугаёв,Left in 2017
2015-08-19,Степан Бугаёв,Left in 2017
2015-08-19,Татьяна Семенюк,Other
2015-08-19,Александр Кожухарь,Other
2015-08-19,Александр Лагутин,Other
2015-08-19,Ольга Гаврилова,Other
2015-08-19,Ольга Гаврилова,Other
2015-08-19,Татьяна Семенюк,Other
2015-08-19,Валентина Стасишена,Other
2015-08-18,Степан Бугаёв,Left in 2017
2015-08-18,Степан Бугаёв,Left in 2017
2015-08-18,Андрей Малёваный,Left in 2017
2015-08-18,Татьяна Семенюк,Other
2015-08-18,Николай Стоянов,Other
2015-08-18,Николай Стоянов,Other
2015-08-18,Анжела Корончук,Other
2015-08-18,Ольга Гаврилова,Other
2015-08-18,Татьяна Семенюк,Other
2015-08-18,Анжела Корончук,Other
2015-08-17,Александр Лагутин,Other
2015-08-17,Ольга Гаврилова,Other
2015-08-17,Татьяна Семенюк,Other
2015-08-17,Татьяна Семенюк,Other
2015-08-17,Анжела Корончук,Other
2015-08-17,Анжела Корончук,Other
2015-08-17,Валентина Стасишена,Other
2015-08-16,Ирина Палесика,Other
2015-08-16,Ольга Гаврилова,Other
2015-08-14,Александр Лагутин,Other
2015-08-14,Андрей Малёваный,Left in 2017
2015-08-14,Ирина Палесика,Other
2015-08-14,Ирина Палесика,Other
2015-08-14,Анжела Корончук,Other
2015-08-14,Степан Бугаёв,Left in 2017
2015-08-14,Татьяна Семенюк,Other
2015-08-14,Степан Бугаёв,Left in 2017
2015-08-14,Валентина Стасишена,Other
2015-08-14,Николай Стоянов,Other
2015-08-13,Александр Лагутин,Other
2015-08-13,Татьяна Семенюк,Other
2015-08-13,Андрей Малёваный,Left in 2017
2015-08-13,Анжела Корончук,Other
2015-08-13,Николай Стоянов,Other
2015-08-12,Андрей Малёваный,Left in 2017
2015-08-12,Ольга Гаврилова,Other
2015-08-12,Андрей Малёваный,Left in 2017
2015-08-12,Татьяна Семенюк,Other
2015-08-12,Татьяна Семенюк,Other
2015-08-12,Валентина Стасишена,Other
2015-08-11,Александр Лагутин,Other
2015-08-11,Ирина Палесика,Other
2015-08-11,Ирина Палесика,Other
2015-08-11,Николай Стоянов,Other
2015-08-11,Степан Бугаёв,Left in 2017
2015-08-10,Степан Бугаёв,Left in 2017
2015-08-10,Степан Бугаёв,Left in 2017
2015-08-10,Ольга Гаврилова,Other
2015-08-10,Анжела Корончук,Other
2015-08-10,Ирина Палесика,Other
2015-08-10,Валентина Стасишена,Other
2015-08-10,Ольга Гаврилова,Other
2015-08-07,Александр Лагутин,Other
2015-08-07,Александр Лагутин,Other
2015-08-07,Ольга Гаврилова,Other
2015-08-07,Степан Бугаёв,Left in 2017
2015-08-07,Ирина Палесика,Other
2015-08-06,Ольга Гаврилова,Other
2015-08-06,Александр Лагутин,Other
2015-08-06,Валентина Стасишена,Other
2015-08-06,Александр Лагутин,Other
2015-08-06,Ирина Палесика,Other
2015-08-06,Валентина Стасишена,Other
2015-08-05,Степан Бугаёв,Left in 2017
2015-08-05,Валентина Стасишена,Other
2015-08-05,Александр Лагутин,Other
2015-08-05,Ирина Палесика,Other
2015-08-04,Ольга Гаврилова,Other
2015-08-04,Ольга Гаврилова,Other
2015-08-04,Ирина Палесика,Other
2015-08-04,Валентина Стасишена,Other
2015-08-03,Александр Лагутин,Other
2015-08-03,Степан Бугаёв,Left in 2017
2015-08-03,Николай Стоянов,Other
2015-08-03,Александр Лагутин,Other
2015-08-03,Валентина Стасишена,Other
2015-08-03,Анжела Корончук,Other
2015-07-31,Александр Лагутин,Other
2015-07-31,Ольга Гаврилова,Other
2015-07-31,Валентина Стасишена,Other
2015-07-31,Валентина Стасишена,Other
2015-07-30,Николай Стоянов,Other
2015-07-30,Степан Бугаёв,Left in 2017
2015-07-30,Ольга Гаврилова,Other
2015-07-30,Татьяна Семенюк,Other
2015-07-30,Валентина Стасишена,Other
2015-07-29,Александр Лагутин,Other
2015-07-29,Александр Лагутин,Other
2015-07-29,Николай Стоянов,Other
2015-07-29,Ольга Гаврилова,Other
2015-07-29,Валентина Стасишена,Other
2015-07-28,Александр Лагутин,Other
2015-07-28,Валентина Стасишена,Other
2015-07-28,Николай Стоянов,Other
2015-07-28,Николай Стоянов,Other
2015-07-28,Александр Лагутин,Other
2015-07-28,Ольга Гаврилова,Other
2015-07-28,Николай Стоянов,Other
2015-07-28,Наталья Берзан,Other
